State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Date Local,Time Local,Date GMT,Time GMT,Sample Measurement,Units of Measure,MDL,Uncertainty,Qualifier,Method Type,Method Code,Method Name,State Name,County Name,Date of Last Change
11,001,0043,61103,2,38.921847,-77.013178,WGS84,Wind Speed - Resultant,2012-01-01,00:00,2012-01-01,05:00,1.6,Knots,0.1,,,Non-FRM,129,Ultrasonic Wind Sensor MD1425A - Vector Average Data Logger,District Of Columbia,District of Columbia,2013-05-01
11,001,0043,61103,2,38.921847,-77.013178,WGS84,Wind Speed - Resultant,2012-01-01,01:00,2012-01-01,06:00,3.2,Knots,0.1,,,Non-FRM,129,Ultrasonic Wind Sensor MD1425A - Vector Average Data Logger,District Of Columbia,District of Columbia,2013-05-01
11,001,0043,61103,2,38.921847,-77.013178,WGS84,Wind Speed - Resultant,2012-01-01,02:00,2012-01-01,07:00,4.1,Knots,0.1,,,Non-FRM,129,Ultrasonic Wind Sensor MD1425A - Vector Average Data Logger,District Of Columbia,District of Columbia,2013-05-01
11,001,0043,61103,2,38.921847,-77.013178,WGS84,Wind Speed - Resultant,2012-01-01,03:00,2012-01-01,08:00,1.8,Knots,0.1,,,Non-FRM,129,Ultrasonic Wind Sensor MD1425A - Vector Average Data Logger,District Of Columbia,District of Columbia,2013-05-01
11,001,0043,61103,2,38.921847,-77.013178,WGS84,Wind Speed - Resultant,2012-01-01,04:00,2012-01-01,09:00,2.6,Knots,0.1,,,Non-FRM,129,Ultrasonic Wind Sensor MD1425A - Vector Average Data Logger,District Of Columbia,District of Columbia,2013-05-01
11,001,0043,61103,2,38.921847,-77.013178,WGS84,Wind Speed - Resultant,2012-01-01,05:00,2012-01-01,10:00,3.3,Knots,0.1,,,Non-FRM,129,Ultrasonic Wind Sensor MD1425A - Vector Average Data Logger,District Of Columbia,District of Columbia,2013-05-01
11,001,0043,61103,2,38.921847,-77.013178,WGS84,Wind Speed - Resultant,2012-01-01,06:00,2012-01-01,11:00,2.7,Knots,0.1,,,Non-FRM,129,Ultrasonic Wind Sensor MD1425A - Vector Average Data Logger,District Of Columbia,District of Columbia,2013-05-01
11,001,0043,61103,2,38.921847,-77.013178,WGS84,Wind Speed - Resultant,2012-01-01,07:00,2012-01-01,12:00,3,Knots,0.1,,,Non-FRM,129,Ultrasonic Wind Sensor MD1425A - Vector Average Data Logger,District Of Columbia,District of Columbia,2013-05-01
11,001,0043,61103,2,38.921847,-77.013178,WGS84,Wind Speed - Resultant,2012-01-01,08:00,2012-01-01,13:00,3.9,Knots,0.1,,,Non-FRM,129,Ultrasonic Wind Sensor MD1425A - Vector Average Data Logger,District Of Columbia,District of Columbia,2013-05-01
11,001,0043,61103,2,38.921847,-77.013178,WGS84,Wind Speed - Resultant,2012-01-01,09:00,2012-01-01,14:00,6.3,Knots,0.1,,,Non-FRM,129,Ultrasonic Wind Sensor MD1425A - Vector Average Data Logger,District Of Columbia,District of Columbia,2013-05-01
11,001,0043,61103,2,38.921847,-77.013178,WGS84,Wind Speed - Resultant,2012-01-01,10:00,2012-01-01,15:00,6.7,Knots,0.1,,,Non-FRM,129,Ultrasonic Wind Sensor MD1425A - Vector Average Data Logger,District Of Columbia,District of Columbia,2013-05-01
11,001,0043,61103,2,38.921847,-77.013178,WGS84,Wind Speed - Resultant,2012-01-01,11:00,2012-01-01,16:00,8.2,Knots,0.1,,,Non-FRM,129,Ultrasonic Wind Sensor MD1425A - Vector Average Data Logger,District Of Columbia,District of Columbia,2013-05-01
11,001,0043,61103,2,38.921847,-77.013178,WGS84,Wind Speed - Resultant,2012-01-01,12:00,2012-01-01,17:00,10.3,Knots,0.1,,,Non-FRM,129,Ultrasonic Wind Sensor MD1425A - Vector Average Data Logger,District Of Columbia,District of Columbia,2013-05-01
11,001,0043,61103,2,38.921847,-77.013178,WGS84,Wind Speed - Resultant,2012-01-01,13:00,2012-01-01,18:00,11.1,Knots,0.1,,,Non-FRM,129,Ultrasonic Wind Sensor MD1425A - Vector Average Data Logger,District Of Columbia,District of Columbia,2013-05-01
11,001,0043,61103,2,38.921847,-77.013178,WGS84,Wind Speed - Resultant,2012-01-01,14:00,2012-01-01,19:00,8,Knots,0.1,,,Non-FRM,129,Ultrasonic Wind Sensor MD1425A - Vector Average Data Logger,District Of Columbia,District of Columbia,2013-05-01
11,001,0043,61103,2,38.921847,-77.013178,WGS84,Wind Speed - Resultant,2012-01-01,15:00,2012-01-01,20:00,7.8,Knots,0.1,,,Non-FRM,129,Ultrasonic Wind Sensor MD1425A - Vector Average Data Logger,District Of Columbia,District of Columbia,2013-05-01
11,001,0043,61103,2,38.921847,-77.013178,WGS84,Wind Speed - Resultant,2012-01-01,16:00,2012-01-01,21:00,4.7,Knots,0.1,,,Non-FRM,129,Ultrasonic Wind Sensor MD1425A - Vector Average Data Logger,District Of Columbia,District of Columbia,2013-05-01
11,001,0043,61103,2,38.921847,-77.013178,WGS84,Wind Speed - Resultant,2012-01-01,17:00,2012-01-01,22:00,7,Knots,0.1,,,Non-FRM,129,Ultrasonic Wind Sensor MD1425A - Vector Average Data Logger,District Of Columbia,District of Columbia,2013-05-01
11,001,0043,61103,2,38.921847,-77.013178,WGS84,Wind Speed - Resultant,2012-01-01,18:00,2012-01-01,23:00,7.5,Knots,0.1,,,Non-FRM,129,Ultrasonic Wind Sensor MD1425A - Vector Average Data Logger,District Of Columbia,District of Columbia,2013-05-01
11,001,0043,61103,2,38.921847,-77.013178,WGS84,Wind Speed - Resultant,2012-01-01,19:00,2012-01-02,00:00,8.1,Knots,0.1,,,Non-FRM,129,Ultrasonic Wind Sensor MD1425A - Vector Average Data Logger,District Of Columbia,District of Columbia,2013-05-01
11,001,0043,61103,2,38.921847,-77.013178,WGS84,Wind Speed - Resultant,2012-01-01,20:00,2012-01-02,01:00,6.2,Knots,0.1,,,Non-FRM,129,Ultrasonic Wind Sensor MD1425A - Vector Average Data Logger,District Of Columbia,District of Columbia,2013-05-01
11,001,0043,61103,2,38.921847,-77.013178,WGS84,Wind Speed - Resultant,2012-01-01,21:00,2012-01-02,02:00,16,Knots,0.1,,,Non-FRM,129,Ultrasonic Wind Sensor MD1425A - Vector Average Data Logger,District Of Columbia,District of Columbia,2013-05-01
11,001,0043,61103,2,38.921847,-77.013178,WGS84,Wind Speed - Resultant,2012-01-01,22:00,2012-01-02,03:00,14.8,Knots,0.1,,,Non-FRM,129,Ultrasonic Wind Sensor MD1425A - Vector Average Data Logger,District Of Columbia,District of Columbia,2013-05-01
11,001,0043,61103,2,38.921847,-77.013178,WGS84,Wind Speed - Resultant,2012-01-01,23:00,2012-01-02,04:00,18.6,Knots,0.1,,,Non-FRM,129,Ultrasonic Wind Sensor MD1425A - Vector Average Data Logger,District Of Columbia,District of Columbia,2013-05-01
11,001,0043,61103,2,38.921847,-77.013178,WGS84,Wind Speed - Resultant,2012-01-02,00:00,2012-01-02,05:00,15.6,Knots,0.1,,,Non-FRM,129,Ultrasonic Wind Sensor MD1425A - Vector Average Data Logger,District Of Columbia,District of Columbia,2013-05-01
11,001,0043,61103,2,38.921847,-77.013178,WGS84,Wind Speed - Resultant,2012-01-02,01:00,2012-01-02,06:00,11.1,Knots,0.1,,,Non-FRM,129,Ultrasonic Wind Sensor MD1425A - Vector Average Data Logger,District Of Columbia,District of Columbia,2013-05-01
11,001,0043,61103,2,38.921847,-77.013178,WGS84,Wind Speed - Resultant,2012-01-02,02:00,2012-01-02,07:00,16.7,Knots,0.1,,,Non-FRM,129,Ultrasonic Wind Sensor MD1425A - Vector Average Data Logger,District Of Columbia,District of Columbia,2013-05-01
11,001,0043,61103,2,38.921847,-77.013178,WGS84,Wind Speed - Resultant,2012-01-02,03:00,2012-01-02,08:00,17.4,Knots,0.1,,,Non-FRM,129,Ultrasonic Wind Sensor MD1425A - Vector Average Data Logger,District Of Columbia,District of Columbia,2013-05-01
11,001,0043,61103,2,38.921847,-77.013178,WGS84,Wind Speed - Resultant,2012-01-02,04:00,2012-01-02,09:00,18.6,Knots,0.1,,,Non-FRM,129,Ultrasonic Wind Sensor MD1425A - Vector Average Data Logger,District Of Columbia,District of Columbia,2013-05-01
11,001,0043,61103,2,38.921847,-77.013178,WGS84,Wind Speed - Resultant,2012-01-02,05:00,2012-01-02,10:00,18.1,Knots,0.1,,,Non-FRM,129,Ultrasonic Wind Sensor MD1425A - Vector Average Data Logger,District Of Columbia,District of Columbia,2013-05-01
11,001,0043,61103,2,38.921847,-77.013178,WGS84,Wind Speed - Resultant,2012-01-02,06:00,2012-01-02,11:00,11.7,Knots,0.1,,,Non-FRM,129,Ultrasonic Wind Sensor MD1425A - Vector Average Data Logger,District Of Columbia,District of Columbia,2013-05-01
11,001,0043,61103,2,38.921847,-77.013178,WGS84,Wind Speed - Resultant,2012-01-02,07:00,2012-01-02,12:00,5.4,Knots,0.1,,,Non-FRM,129,Ultrasonic Wind Sensor MD1425A - Vector Average Data Logger,District Of Columbia,District of Columbia,2013-05-01
