State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Date Local,Time Local,Date GMT,Time GMT,Sample Measurement,Units of Measure,MDL,Uncertainty,Qualifier,Method Type,Method Code,Method Name,State Name,County Name,Date of Last Change
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/8/2015,2:00,1/8/2015,11:00,0.42,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/8/2015,3:00,1/8/2015,12:00,0.33,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/8/2015,4:00,1/8/2015,13:00,0.32,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/8/2015,5:00,1/8/2015,14:00,0.33,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/8/2015,6:00,1/8/2015,15:00,0.61,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/8/2015,7:00,1/8/2015,16:00,0.7,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/8/2015,8:00,1/8/2015,17:00,1.25,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/8/2015,9:00,1/8/2015,18:00,1.73,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/8/2015,10:00,1/8/2015,19:00,1.55,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
2,90,34,42101,1,64.84569,-147.727413,WGS84,Carbon monoxide,1/8/2015,11:00,1/8/2015,20:00,1.96,Parts per million,0.02,,,FRM,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Alaska,Fairbanks North Star ,5/28/2015
