site,date,start_hour,value,variable,units,quality,prelim,met_source,obs_type,minutes,name 
2849,2016-01-01,0, 097/01.3,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2016-01-01,1, 084/00.9,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2016-01-01,2, 073/00.9,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2016-01-01,3, 035/00.9,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2016-01-01,4, 040/00.9,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2016-01-01,5, 052/00.9,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2016-01-01,6, 054/00.9,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2016-01-01,7, 064/00.9,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2016-01-01,8, 104/00.9,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2016-01-01,9,CALM,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2016-01-01,10, 188/00.9,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2016-01-01,11, 152/01.3,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2016-01-01,12, 153/00.9,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2016-01-01,13, 199/01.3,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2016-01-01,14,CALM,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2016-01-01,15, 198/00.9,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2016-01-01,17, 039/01.8,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2016-01-01,18, 038/01.8,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2016-01-01,19, 039/01.8,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2016-01-01,20, 069/00.9,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2016-01-01,21,CALM,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2016-01-01,22,CALM,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2016-01-01,23,CALM,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2899,2016-01-01,0, 028/01.8,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Los Angeles-North Main Street 
2899,2016-01-01,2, 035/02.7,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Los Angeles-North Main Street 
2899,2016-01-01,3, 032/02.7,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Los Angeles-North Main Street 
2899,2016-01-01,5, 030/02.2,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Los Angeles-North Main Street 
2899,2016-01-01,6, 030/03.1,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Los Angeles-North Main Street 
2899,2016-01-01,7, 027/03.1,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Los Angeles-North Main Street 
2899,2016-01-01,8, 030/03.1,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Los Angeles-North Main Street 
2899,2016-01-01,9, 020/02.7,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Los Angeles-North Main Street 
2899,2016-01-01,10, 022/02.7,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Los Angeles-North Main Street 
2899,2016-01-01,11, 068/02.7,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Los Angeles-North Main Street 
2899,2016-01-01,12, 163/00.9,WINSPD_wd/ws,Meters/Second ( m/s ),1,y,AIRS,H,-99,Los Angeles-North Main Street 
2899,2016-01-01,14, 265/00.9,WINSPD_wd/ws,Meters/Second ( m/s ),1,y,AIRS,H,-99,Los Angeles-North Main Street 
