site,date,start_hour,value,variable,units,quality,prelim,name 
2899,2015-02-15,6,0.0551,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-15,7,0.0640,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-15,8,0.0415,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-15,9,0.0257,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-15,10,0.0262,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-15,11,0.0237,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-15,12,0.0191,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-15,13,0.0235,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-15,14,0.0276,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-15,15,0.0209,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-15,16,0.0183,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-15,17,0.0199,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-15,18,0.0240,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-15,19,0.0258,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-15,20,0.0293,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-15,21,0.0267,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-15,22,0.0262,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-15,23,0.0368,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2849,2015-02-16,0,0.0123,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-16,1,0.0103,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-16,2,0.0098,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-16,3,0.0122,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-16,5,0.0074,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-16,6,0.0068,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-16,7,0.0138,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-16,8,0.0134,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-16,9,0.0213,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-16,10,0.0417,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-16,11,0.0395,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-16,12,0.0355,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-16,13,0.0282,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-16,14,0.0272,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-16,15,0.0208,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-16,16,0.0163,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-16,17,0.0135,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-16,18,0.0143,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-16,19,0.0131,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-16,20,0.0192,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-16,21,0.0204,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-16,22,0.0172,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-16,23,0.0162,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2899,2015-02-16,0,0.0412,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-16,1,0.0226,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-16,2,0.0293,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-16,3,0.0318,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-16,5,0.0341,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-16,6,0.0385,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-16,7,0.0666,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-16,8,0.0799,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-16,9,0.0736,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-16,10,0.0781,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-16,11,0.0543,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-16,12,0.0430,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-16,13,0.0298,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-16,14,0.0267,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-16,15,0.0233,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-16,16,0.0208,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-16,17,0.0196,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-16,18,0.0175,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-16,19,0.0184,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-16,20,0.0128,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-16,21,0.0113,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-16,22,0.0097,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-16,23,0.0127,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2849,2015-02-17,0,0.0138,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-17,1,0.0122,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-17,2,0.0106,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-17,5,0.0077,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-17,6,0.0100,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-17,7,0.0119,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-17,8,0.0279,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-17,9,0.0332,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-17,10,0.0310,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-17,11,0.0271,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-17,12,0.0235,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-17,13,0.0209,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-17,14,0.0196,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-17,15,0.0206,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-17,16,0.0228,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-17,17,0.0260,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-17,18,0.0314,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-17,19,0.0251,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-17,20,0.0195,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-17,21,0.0169,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-17,22,0.0176,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-17,23,0.0164,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2899,2015-02-17,0,0.0163,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-17,1,0.0165,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-17,2,0.0156,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-17,5,0.0148,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-17,6,0.0142,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-17,7,0.0219,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-17,8,0.0248,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-17,9,0.0322,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-17,10,0.0380,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-17,11,0.0366,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-17,12,0.0354,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-17,13,0.0318,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-17,14,0.0264,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-17,15,0.0199,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-17,16,0.0171,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-17,17,0.0166,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-17,18,0.0185,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-17,19,0.0180,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-17,20,0.0266,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-17,21,0.0349,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-17,22,0.0424,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-17,23,0.0511,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2849,2015-02-18,0,0.0210,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-18,1,0.0172,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-18,2,0.0127,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-18,3,0.0159,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-18,5,0.0207,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-18,6,0.0322,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-18,7,0.0282,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-18,8,0.0366,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-18,9,0.0496,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-18,10,0.0702,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-18,11,0.0525,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-18,12,0.0375,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-18,13,0.0299,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-18,14,0.0302,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-18,15,0.0327,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-18,16,0.0360,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-18,17,0.0422,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-18,18,0.0386,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-18,19,0.0306,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-18,20,0.0283,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-18,21,0.0268,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-18,22,0.0300,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-18,23,0.0287,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
3818,2015-02-18,17,0.0554,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-18,18,0.0551,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-18,19,0.0654,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-18,20,0.0651,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-18,21,0.0621,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-18,22,0.0504,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-18,23,0.0558,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
2899,2015-02-18,0,0.0556,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-18,1,0.0616,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-18,2,0.0656,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-18,5,0.0236,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-18,6,0.0423,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-18,7,0.0457,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-18,8,0.0386,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-18,9,0.0351,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-18,10,0.0409,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-18,11,0.0328,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-18,12,0.0398,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-18,13,0.0369,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-18,14,0.0292,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-18,15,0.0221,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-18,16,0.0332,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-18,17,0.0253,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-18,18,0.0281,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-18,19,0.0230,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-18,20,0.0279,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-18,21,0.0341,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-18,22,0.0362,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-18,23,0.0335,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2849,2015-02-19,0,0.0261,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-19,1,0.0242,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-19,2,0.0121,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-19,3,0.0112,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-19,5,0.0211,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-19,6,0.0446,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-19,7,0.0406,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-19,8,0.0461,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-19,9,0.0538,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-19,10,0.0613,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-19,11,0.0529,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-19,12,0.0466,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-19,13,0.0349,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-19,14,0.0247,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-19,15,0.0220,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-19,16,0.0226,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-19,17,0.0338,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-19,18,0.0318,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-19,19,0.0244,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-19,20,0.0221,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-19,21,0.0209,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-19,22,0.0225,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-19,23,0.0213,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
3818,2015-02-19,0,0.0559,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-19,1,0.0525,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-19,2,0.0537,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-19,5,0.0376,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-19,6,0.0290,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-19,7,0.0377,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-19,8,0.0288,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-19,9,0.0852,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-19,10,0.0744,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-19,11,0.0700,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-19,12,0.0463,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-19,13,0.0300,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-19,14,0.0707,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-19,15,0.0727,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-19,16,0.0676,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-19,17,0.0557,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-19,18,0.0607,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-19,19,0.0658,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-19,20,0.0601,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-19,21,0.0660,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-19,22,0.0686,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-19,23,0.0378,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
2899,2015-02-19,0,0.0335,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-19,1,0.0257,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-19,2,0.0311,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-19,5,0.0272,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-19,6,0.0439,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-19,7,0.0537,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-19,8,0.0630,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-19,9,0.0622,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-19,10,0.0697,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-19,11,0.0529,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-19,12,0.0397,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-19,13,0.0373,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-19,14,0.0293,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-19,15,0.0305,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-19,16,0.0254,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-19,17,0.0220,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-19,18,0.0231,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-19,19,0.0239,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-19,20,0.0209,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-19,21,0.0226,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-19,22,0.0173,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-19,23,0.0190,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2849,2015-02-20,0,0.0209,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-20,1,0.0169,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-20,2,0.0163,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-20,3,0.0205,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-20,5,0.0147,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-20,6,0.0152,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-20,7,0.0201,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-20,8,0.0234,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-20,9,0.0338,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-20,10,0.0429,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-20,11,0.0425,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-20,12,0.0383,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-20,13,0.0333,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-20,14,0.0279,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-20,15,0.0218,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-20,16,0.0216,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-20,17,0.0259,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-20,18,0.0238,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-20,19,0.0219,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-20,20,0.0204,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-20,21,0.0197,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-20,22,0.0160,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-02-20,23,0.0156,NOX,Parts Per Million ( ppm ),,,Glendora-Laurel 
3818,2015-02-20,0,0.0358,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-20,1,0.0303,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-20,2,0.0267,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-20,5,0.0218,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-20,6,0.0347,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-20,7,0.0188,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-20,8,0.0136,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-20,9,0.0233,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-20,10,0.0249,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-20,11,0.0235,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-20,12,0.0208,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-20,13,0.0190,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-20,14,0.0226,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-20,15,0.0230,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-20,16,0.0261,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-20,17,0.0581,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-20,18,0.0593,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-20,19,0.0628,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-20,20,0.0439,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-20,21,0.0289,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-20,22,0.0247,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
3818,2015-02-20,23,0.0392,NOX,Parts Per Million ( ppm ),0,y,Long Beach-Route 710 Near Road           
2899,2015-02-20,0,0.0421,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-20,1,0.0456,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-02-20,2,0.0489,NOX,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
