site,date,start_hour,value,variable,units,quality,prelim,name 
2899,2015-01-23,22,0.0065,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-23,23,0.0067,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2849,2015-01-24,0,0.0409,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-24,1,0.0412,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-24,2,0.0409,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-24,3,0.0408,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-24,5,0.0397,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-24,6,0.0394,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-24,7,0.0393,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-24,8,0.0401,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-24,9,0.0403,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-24,10,0.0346,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-24,11,0.0323,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-24,12,0.0330,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-24,13,0.0377,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-24,14,0.0400,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-24,15,0.0421,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-24,16,0.0412,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-24,17,0.0312,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-24,18,0.0289,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-24,19,0.0406,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-24,20,0.0441,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-24,21,0.0438,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-24,22,0.0431,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-24,23,0.0432,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
3774,2015-01-24,1,0.0001,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-24,2,0.0001,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-24,3,0.0000,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-24,7,0.0000,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-24,8,0.0003,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-24,9,0.0081,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-24,10,0.0192,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-24,11,0.0271,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-24,12,0.0324,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-24,13,0.0360,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-24,14,0.0323,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-24,15,0.0299,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-24,16,0.0189,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-24,17,0.0173,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-24,18,0.0025,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-24,20,0.0005,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-24,21,0.0001,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-24,22,0.0042,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-24,23,0.0219,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
2899,2015-01-24,0,0.0072,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-24,1,0.0063,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-24,2,0.0068,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-24,3,0.0072,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-24,5,0.0066,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-24,6,0.0064,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-24,7,0.0073,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-24,8,0.0077,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-24,9,0.0112,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-24,10,0.0211,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-24,11,0.0291,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-24,12,0.0422,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-24,13,0.0402,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-24,14,0.0414,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-24,15,0.0409,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-24,16,0.0304,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-24,17,0.0193,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-24,18,0.0067,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-24,19,0.0062,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-24,20,0.0065,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-24,21,0.0065,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-24,22,0.0064,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-24,23,0.0064,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2849,2015-01-25,0,0.0393,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-25,1,0.0267,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-25,2,0.0222,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-25,5,0.0230,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-25,6,0.0223,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-25,7,0.0231,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-25,8,0.0270,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-25,9,0.0340,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-25,10,0.0426,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-25,11,0.0454,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-25,12,0.0479,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-25,13,0.0485,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-25,14,0.0468,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-25,15,0.0444,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-25,16,0.0387,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-25,17,0.0418,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-25,18,0.0383,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-25,19,0.0304,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-25,20,0.0264,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-25,21,0.0311,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-25,22,0.0339,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-25,23,0.0345,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
3774,2015-01-25,0,0.0313,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-25,1,0.0116,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-25,2,0.0002,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-25,3,0.0000,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-25,7,0.0003,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-25,8,0.0020,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-25,9,0.0067,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-25,10,0.0167,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-25,11,0.0254,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-25,12,0.0285,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-25,13,0.0331,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-25,14,0.0352,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-25,15,0.0273,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-25,16,0.0307,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-25,17,0.0140,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-25,18,0.0007,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-25,19,0.0027,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-25,20,0.0004,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-25,23,0.0000,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
2899,2015-01-25,0,0.0072,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-25,1,0.0062,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-25,2,0.0062,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-25,3,0.0062,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-25,5,0.0062,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-25,6,0.0062,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-25,7,0.0067,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-25,8,0.0080,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-25,9,0.0116,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-25,10,0.0219,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-25,11,0.0372,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-25,12,0.0435,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-25,13,0.0487,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-25,14,0.0497,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-25,15,0.0376,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-25,16,0.0301,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-25,17,0.0159,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-25,18,0.0305,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-25,19,0.0207,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-25,20,0.0073,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-25,21,0.0063,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-25,22,0.0063,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-25,23,0.0065,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2849,2015-01-26,0,0.0223,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-26,1,0.0318,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-26,2,0.0324,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-26,5,0.0318,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-26,6,0.0328,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-26,7,0.0350,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-26,8,0.0317,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-26,9,0.0315,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-26,10,0.0260,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-26,11,0.0310,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-26,12,0.0310,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-26,13,0.0326,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-26,14,0.0356,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-26,15,0.0306,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-26,16,0.0247,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-26,17,0.0257,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-26,18,0.0148,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-26,19,0.0177,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-26,20,0.0211,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-26,21,0.0192,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-26,22,0.0138,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-26,23,0.0122,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
3774,2015-01-26,8,0.0008,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-26,9,0.0050,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-26,10,0.0271,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-26,11,0.0256,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-26,12,0.0265,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-26,13,0.0258,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-26,14,0.0244,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-26,15,0.0222,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-26,16,0.0244,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-26,17,0.0158,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-26,18,0.0092,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-26,19,0.0082,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-26,20,0.0108,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-26,21,0.0110,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-26,22,0.0056,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-26,23,0.0114,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
2899,2015-01-26,0,0.0093,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-26,1,0.0079,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-26,2,0.0068,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-26,3,0.0087,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-26,5,0.0065,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-26,6,0.0062,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-26,7,0.0063,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-26,8,0.0095,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-26,9,0.0149,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-26,10,0.0172,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-26,11,0.0289,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-26,12,0.0366,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-26,13,0.0395,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-26,14,0.0371,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-26,15,0.0334,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-26,16,0.0317,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-26,17,0.0177,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-26,18,0.0150,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-26,19,0.0188,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-26,20,0.0226,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-26,21,0.0291,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-26,22,0.0224,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-26,23,0.0211,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2849,2015-01-27,0,0.0091,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-27,1,0.0135,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-27,2,0.0104,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-27,5,0.0071,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-27,6,0.0083,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-27,7,0.0075,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-27,8,0.0072,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-27,9,0.0151,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-27,10,0.0208,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-27,11,0.0207,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-27,12,0.0291,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-27,13,0.0377,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-27,14,0.0401,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-27,15,0.0406,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-27,16,0.0352,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-27,17,0.0220,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-27,18,0.0182,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-27,19,0.0156,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-27,20,0.0185,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-27,21,0.0237,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-27,22,0.0276,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-27,23,0.0296,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
3774,2015-01-27,8,0.0012,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-27,9,0.0079,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-27,10,0.0139,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-27,11,0.0210,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-27,12,0.0216,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-27,13,0.0166,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-27,14,0.0253,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-27,15,0.0230,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-27,16,0.0204,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-27,17,0.0194,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-27,18,0.0238,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-27,19,0.0191,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-27,20,0.0123,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-27,21,0.0012,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
2899,2015-01-27,0,0.0176,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-27,1,0.0098,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-27,2,0.0065,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-27,5,0.0060,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-27,6,0.0059,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-27,7,0.0062,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-27,8,0.0085,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-27,9,0.0154,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-27,10,0.0210,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-27,14,0.0375,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-27,15,0.0393,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-27,16,0.0382,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-27,17,0.0306,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-27,18,0.0195,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-27,19,0.0102,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-27,20,0.0064,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-27,21,0.0062,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-27,22,0.0062,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2015-01-27,23,0.0063,OZONE,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2849,2015-01-28,0,0.0278,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-28,1,0.0275,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-28,2,0.0293,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-28,5,0.0211,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-28,6,0.0182,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-28,7,0.0170,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-28,8,0.0169,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-28,9,0.0156,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-28,10,0.0218,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-28,11,0.0222,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-28,12,0.0280,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-28,13,0.0299,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-28,14,0.0280,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-28,15,0.0285,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-28,16,0.0240,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-28,17,0.0245,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-28,18,0.0278,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-28,19,0.0255,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-28,20,0.0258,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-28,21,0.0231,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-28,22,0.0198,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2015-01-28,23,0.0251,OZONE,Parts Per Million ( ppm ),,,Glendora-Laurel 
3774,2015-01-28,8,0.0003,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-28,9,0.0020,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2015-01-28,10,0.0046,OZONE,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
