site,date,start_hour,value,variable,units,quality,prelim,met_source,obs_type,minutes,name 
2849,2014-01-01,0,9.20,TEMP,Degrees Celsius ( <sup>o</sup>C ),0,,AIRS,A60,0,Glendora-Laurel 
2849,2014-01-01,1,9.00,TEMP,Degrees Celsius ( <sup>o</sup>C ),0,,AIRS,A60,0,Glendora-Laurel 
2849,2014-01-01,2,8.84,TEMP,Degrees Celsius ( <sup>o</sup>C ),0,,AIRS,A60,0,Glendora-Laurel 
2849,2014-01-01,3,8.72,TEMP,Degrees Celsius ( <sup>o</sup>C ),0,,AIRS,A60,0,Glendora-Laurel 
2849,2014-01-01,4,9.15,TEMP,Degrees Celsius ( <sup>o</sup>C ),0,,AIRS,A60,0,Glendora-Laurel 
2849,2014-01-01,5,9.70,TEMP,Degrees Celsius ( <sup>o</sup>C ),0,,AIRS,A60,0,Glendora-Laurel 
2849,2014-01-01,6,10.60,TEMP,Degrees Celsius ( <sup>o</sup>C ),0,,AIRS,A60,0,Glendora-Laurel 
2849,2014-01-01,7,10.59,TEMP,Degrees Celsius ( <sup>o</sup>C ),0,,AIRS,A60,0,Glendora-Laurel 
2849,2014-01-01,8,14.52,TEMP,Degrees Celsius ( <sup>o</sup>C ),0,,AIRS,A60,0,Glendora-Laurel 
2849,2014-01-01,9,17.42,TEMP,Degrees Celsius ( <sup>o</sup>C ),0,,AIRS,A60,0,Glendora-Laurel 
2849,2014-01-01,10,17.97,TEMP,Degrees Celsius ( <sup>o</sup>C ),0,,AIRS,A60,0,Glendora-Laurel 
2849,2014-01-01,11,19.95,TEMP,Degrees Celsius ( <sup>o</sup>C ),0,,AIRS,A60,0,Glendora-Laurel 
2849,2014-01-01,12,21.84,TEMP,Degrees Celsius ( <sup>o</sup>C ),0,,AIRS,A60,0,Glendora-Laurel 
2849,2014-01-01,13,22.77,TEMP,Degrees Celsius ( <sup>o</sup>C ),0,,AIRS,A60,0,Glendora-Laurel 
