site,date,start_hour,value,variable,units,quality,prelim,met_source,obs_type,minutes,name 
3781,2015-01-01,0, 081/01.2,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,,H,-99,Fresno-Garland                           
3781,2015-01-01,1, 077/01.0,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,,H,-99,Fresno-Garland                           
3781,2015-01-01,2,CALM,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,,H,-99,Fresno-Garland                           
3781,2015-01-01,3,CALM,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,,H,-99,Fresno-Garland                           
3781,2015-01-01,4, 023/00.7,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,,H,-99,Fresno-Garland                           
3781,2015-01-01,5, 069/00.6,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,,H,-99,Fresno-Garland                           
3781,2015-01-01,6,CALM,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,,H,-99,Fresno-Garland                           
3781,2015-01-01,7, 251/00.6,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,,H,-99,Fresno-Garland                           
3781,2015-01-01,8,CALM,WINSPD_wd/ws,Meters/Second ( m/s ),1,y,,H,-99,Fresno-Garland                           
3781,2015-01-01,9, 085/01.5,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,,H,-99,Fresno-Garland                           
3781,2015-01-01,10, 092/01.0,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,,H,-99,Fresno-Garland                           
3781,2015-01-01,11, 070/01.0,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,,H,-99,Fresno-Garland                           
3781,2015-01-01,13, 165/00.8,WINSPD_wd/ws,Meters/Second ( m/s ),1,y,,H,-99,Fresno-Garland                           
3781,2015-01-01,14, 221/00.9,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,,H,-99,Fresno-Garland                           
3781,2015-01-01,15, 209/00.8,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,,H,-99,Fresno-Garland                           
3781,2015-01-01,16, 227/00.7,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,,H,-99,Fresno-Garland                           
3781,2015-01-01,17, 284/00.6,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,,H,-99,Fresno-Garland                           
3781,2015-01-01,18,CALM,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,,H,-99,Fresno-Garland                           
3781,2015-01-01,19,CALM,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,,H,-99,Fresno-Garland                           
3781,2015-01-01,20, 057/00.6,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,,H,-99,Fresno-Garland                           
3781,2015-01-01,21,CALM,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,,H,-99,Fresno-Garland                           
3781,2015-01-01,22,CALM,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,,H,-99,Fresno-Garland                           
3781,2015-01-01,23, 058/00.6,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,,H,-99,Fresno-Garland                           
3781,2015-01-02,0, 063/00.5,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,,H,-99,Fresno-Garland                           
3781,2015-01-02,1, 053/00.6,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,,H,-99,Fresno-Garland                           
3781,2015-01-02,6,CALM,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,,H,-99,Fresno-Garland                           
3781,2015-01-02,8, 097/00.6,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,,H,-99,Fresno-Garland                           
3781,2015-01-02,9, 084/00.6,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,,H,-99,Fresno-Garland                           
3781,2015-01-02,10,CALM,WINSPD_wd/ws,Meters/Second ( m/s ),1,y,,H,-99,Fresno-Garland                           
3781,2015-01-02,11, 270/00.9,WINSPD_wd/ws,Meters/Second ( m/s ),1,y,,H,-99,Fresno-Garland                           
3781,2015-01-02,12, 275/01.1,WINSPD_wd/ws,Meters/Second ( m/s ),1,y,,H,-99,Fresno-Garland                           
3781,2015-01-02,13, 245/00.9,WINSPD_wd/ws,Meters/Second ( m/s ),1,y,,H,-99,Fresno-Garland                           
3781,2015-01-02,14, 260/01.2,WINSPD_wd/ws,Meters/Second ( m/s ),1,y,,H,-99,Fresno-Garland                           
3781,2015-01-02,15, 292/01.0,WINSPD_wd/ws,Meters/Second ( m/s ),1,y,,H,-99,Fresno-Garland                           
3781,2015-01-02,16, 315/01.2,WINSPD_wd/ws,Meters/Second ( m/s ),1,y,,H,-99,Fresno-Garland                           
3781,2015-01-02,17, 307/00.9,WINSPD_wd/ws,Meters/Second ( m/s ),1,y,,H,-99,Fresno-Garland                           
3781,2015-01-02,18, 295/00.9,WINSPD_wd/ws,Meters/Second ( m/s ),1,y,,H,-99,Fresno-Garland                           
3781,2015-01-02,19, 290/00.8,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,,H,-99,Fresno-Garland                           
3781,2015-01-02,21,CALM,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,,H,-99,Fresno-Garland                           
3781,2015-01-02,22, 068/00.5,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,,H,-99,Fresno-Garland                           
3781,2015-01-02,23,CALM,WINSPD_wd/ws,Meters/Second ( m/s ),1,y,,H,-99,Fresno-Garland                           
3781,2015-01-03,0,CALM,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,,H,-99,Fresno-Garland                           
3781,2015-01-03,1, 092/00.5,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,,H,-99,Fresno-Garland                           
3781,2015-01-03,2, 098/00.7,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,,H,-99,Fresno-Garland                           
3781,2015-01-03,7,CALM,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,,H,-99,Fresno-Garland                           
3781,2015-01-03,8, 087/00.9,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,,H,-99,Fresno-Garland                           
3781,2015-01-03,9, 114/01.0,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,,H,-99,Fresno-Garland                           
3781,2015-01-03,10, 137/00.8,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,,H,-99,Fresno-Garland                           
3781,2015-01-03,11, 159/00.8,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,,H,-99,Fresno-Garland                           
3781,2015-01-03,15, 333/00.7,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,,H,-99,Fresno-Garland                           
3781,2015-01-03,16, 321/01.0,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,,H,-99,Fresno-Garland                           
3781,2015-01-03,17,CALM,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,,H,-99,Fresno-Garland                           
3781,2015-01-03,19,CALM,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,,H,-99,Fresno-Garland                           
