site,data_status,action_code,datetime,parameter,duration,frequency,value,unit,qc,poc,lat,lon,GISDatum,elev,method_code,mpc,mpc_value,uncertainty,qualifiers
840482010416,1,10,20140319T0100-0600,42101,60,0,.1,007,0,1,29.686389,-95.294722,WGS84,10,093,1,.5,,
840482010416,1,10,20140628T0100-0600,42101,60,0,.1,007,0,1,29.686389,-95.294722,WGS84,10,093,1,.5,,
840482010416,1,10,20140208T0100-0600,42101,60,0,.1,007,0,1,29.686389,-95.294722,WGS84,10,093,1,.5,,
840482010416,1,10,20141129T0100-0600,42101,60,0,.2,007,0,1,29.686389,-95.294722,WGS84,10,093,1,.5,,
840482010416,1,10,20140430T0100-0600,42101,60,0,0,007,0,1,29.686389,-95.294722,WGS84,10,093,1,.5,,
840482010416,1,10,20140516T0100-0600,42101,60,0,.1,007,0,1,29.686389,-95.294722,WGS84,10,093,1,.5,,
840482010416,1,10,20140322T0100-0600,42101,60,0,.1,007,0,1,29.686389,-95.294722,WGS84,10,093,1,.5,,
840482010416,1,10,20140304T0100-0600,42101,60,0,.1,007,0,1,29.686389,-95.294722,WGS84,10,093,1,.5,,
840482010416,1,10,20141221T0100-0600,42101,60,0,.1,007,0,1,29.686389,-95.294722,WGS84,10,093,1,.5,,
840482010416,1,10,20140114T0100-0600,42101,60,0,.3,007,0,1,29.686389,-95.294722,WGS84,10,093,1,.5,,
840482010416,1,10,20140727T0100-0600,42101,60,0,.1,007,0,1,29.686389,-95.294722,WGS84,10,093,1,.5,,
840482010416,1,10,20141017T0100-0600,42101,60,0,.1,007,0,1,29.686389,-95.294722,WGS84,10,093,1,.5,,
840482010416,1,10,20140408T0100-0600,42101,60,0,0,007,0,1,29.686389,-95.294722,WGS84,10,093,1,.5,,
840482010416,1,10,20140314T0100-0600,42101,60,0,.1,007,0,1,29.686389,-95.294722,WGS84,10,093,1,.5,,
840482010416,1,10,20140421T0100-0600,42101,60,0,.1,007,0,1,29.686389,-95.294722,WGS84,10,093,1,.5,,
840482010416,1,10,20140107T0100-0600,42101,60,0,0,007,0,1,29.686389,-95.294722,WGS84,10,093,1,.5,,
840482010416,1,10,20140429T0100-0600,42101,60,0,.2,007,0,1,29.686389,-95.294722,WGS84,10,093,1,.5,,
840482010416,1,10,20141228T0100-0600,42101,60,0,.1,007,0,1,29.686389,-95.294722,WGS84,10,093,1,.5,,
840482010416,1,10,20141115T0100-0600,42101,60,0,.1,007,0,1,29.686389,-95.294722,WGS84,10,093,1,.5,,
840482010416,1,10,20140501T0100-0600,42101,60,0,.1,007,0,1,29.686389,-95.294722,WGS84,10,093,1,.5,,
840482010416,1,10,20140122T0100-0600,42101,60,0,.2,007,0,1,29.686389,-95.294722,WGS84,10,093,1,.5,,
840482010416,1,10,20140318T0100-0600,42101,60,0,.1,007,0,1,29.686389,-95.294722,WGS84,10,093,1,.5,,
840482010416,1,10,20140928T0100-0600,42101,60,0,.2,007,0,1,29.686389,-95.294722,WGS84,10,093,1,.5,,
840482010416,1,10,20140817T0100-0600,42101,60,0,.1,007,0,1,29.686389,-95.294722,WGS84,10,093,1,.5,,
840482010416,1,10,20140808T0100-0600,42101,60,0,.1,007,0,1,29.686389,-95.294722,WGS84,10,093,1,.5,,
840482010416,1,10,20141130T0100-0600,42101,60,0,.1,007,0,1,29.686389,-95.294722,WGS84,10,093,1,.5,,
840482010416,1,10,20140518T0100-0600,42101,60,0,.1,007,0,1,29.686389,-95.294722,WGS84,10,093,1,.5,,
840482010416,1,10,20140328T0100-0600,42101,60,0,.1,007,0,1,29.686389,-95.294722,WGS84,10,093,1,.5,,
840482010416,1,10,20140730T0100-0600,42101,60,0,.4,007,0,1,29.686389,-95.294722,WGS84,10,093,1,.5,,
840482010416,1,10,20140409T0100-0600,42101,60,0,.3,007,0,1,29.686389,-95.294722,WGS84,10,093,1,.5,,
